date,outflow(m3/d),inflow(m3/d),spill(m3/d),avg_temp(C),wse_tail(m)
1999-02-24,345749487.2064,385335014.4,0.0,,188.665104
1999-02-25,309466831.5648,299705011.2,0.0,,188.314584
1999-02-26,300120928.3584,287716810.752,0.0,,188.27800800000003
1999-02-27,227947068.5184,232179637.24800003,0.0,,187.71108
1999-02-28,179382623.84639996,175908492.28800002,0.0,,187.415424
1999-03-01,292414228.07039994,310959240.1919999,1076491.4688,,188.2902
1999-03-02,334177203.9168,324904697.856,5064403.046399999,,188.555376
1999-03-03,322335797.76,333957012.48,1663668.6336,,188.460888
1999-03-04,388197503.0784,397567872.0,38509035.7248,,188.982096
1999-03-05,354703938.9696,341296727.04,9541628.928,,188.6712
1999-03-06,342862532.8128,344721927.16800004,0.0,,188.27800800000003
1999-03-07,343914558.5664,336403584.0,7584371.712,,188.265816
1999-03-08,368404739.4816001,495186075.648,18789669.2736,,188.42736
1999-03-09,397151954.84160006,399525129.216,47806007.50079999,,189.03696
1999-03-10,369603559.5264,373102156.8,32368141.2096,,188.799216
1999-03-11,349810795.92959994,341052069.888,14630497.6896,,188.64072
1999-03-12,372710705.3568,345455898.62399995,26031520.9728,,188.817504
1999-03-13,288377385.06240004,345455898.62399995,4721883.0336,,188.12256
1999-03-14,326617297.92,318788269.056,18838600.704,,188.463936
1999-03-15,355682567.5776,372857499.648,14777291.9808,,188.726064
1999-03-16,355951690.4448,349125755.904,13407211.9296,,188.692536
1999-03-17,320011554.81600004,313405811.712,440382.8736,,188.39688
1999-03-18,299093368.32,299705011.2,0.0,,188.265816
1999-03-19,312427183.104,320011554.81600004,0.0,,188.39383200000003
1999-03-20,275777541.7344,262517124.096,0.0,,188.03112
1999-03-21,223225185.4848,224350608.384,0.0,,187.72632
1999-03-22,290408039.424,308023354.368,7975823.155199999,,188.235336
1999-03-23,316048108.9536,302151582.72,1003094.3232,,188.390784
1999-03-24,296744659.66080004,304598154.24,366985.728,,188.271912
1999-03-25,326568366.48959994,335914269.69600004,1785997.2096,,188.50356
1999-03-26,323730343.5264,335914269.69600004,1516874.3424,,188.466984
1999-03-27,351523395.9936,348391784.448,18887532.1344,,188.665104
1999-03-28,373395745.3824,374570099.712,1223285.76,,188.878464
1999-03-29,362288310.6816001,364783813.632,6728071.68,,188.750448
1999-03-30,373322348.2368001,369921613.824,4159171.584,,188.878464
1999-03-31,362263844.9664,362092584.96,0.0,5.3,188.741304
1999-04-01,355878293.2992,350593698.816,0.0,5.23,188.704728
1999-04-02,332978383.872,329553183.744,0.0,5.36,188.497464
1999-04-03,323118700.6464,318054297.6,0.0,5.47,188.402976
1999-04-04,358789713.408,388515557.376,0.0,5.55,188.649864
1999-04-05,369212108.0832,358912041.984,24465.7152,5.56,188.8236
1999-04-06,365860305.1008,360869299.2,0.0,5.59,188.783976
1999-04-07,351792518.8608,348881098.752,0.0,5.73,188.68644
1999-04-08,297185042.5344,283802296.32000005,0.0,5.83,188.207904
1999-04-09,292389762.3552,280377096.192,0.0,5.9,188.235336
1999-04-10,265648735.6416,267410267.136,0.0,6.03,188.021976
1999-04-11,272670395.904,276707238.912,0.0,6.13,187.991496
1999-04-12,316390628.9664,321724154.88,0.0,6.19,188.402976
1999-04-13,294640608.15360004,322213469.184,0.0,6.36,188.299344
1999-04-14,271814095.872,268388895.74400005,0.0,6.54,188.018928
1999-04-15,228020465.664,224350608.384,0.0,6.73,187.72632
1999-04-16,274089407.3856,286004210.688,0.0,6.95,188.149992
1999-04-17,283190653.43999994,285759553.536,0.0,7.2,188.1378
1999-04-18,286982839.296,284046953.47199994,0.0,7.27,188.186568
1999-04-19,295423511.04,292365296.64,0.0,7.26,188.287152
1999-04-20,261660824.064,252975495.168,7706700.288,7.35,188.006736
1999-04-21,364123239.3216001,386802957.312,51940713.369600005,7.4,188.933328
1999-04-22,392821523.2512,402216357.888,57518896.435200006,7.65,189.125352
1999-04-23,400087840.6656,391206786.048,60846233.7024,7.61,189.2808
1999-04-24,381126911.3856,382643785.728,60259056.5376,7.8,189.027816
1999-04-25,364465759.3344,368453670.912,58326265.0368,,188.88456
1999-04-26,418486058.496,431819873.28,62852422.3488,,189.350904
1999-04-27,427660701.696,430841244.672,65812773.888,7.98,189.393576
1999-04-28,469325814.6816,468029131.776,97862860.8,7.95,189.728856
1999-04-29,447453465.2928,445765330.944,78950862.9504,8.05,189.567312
1999-04-30,438547944.96,431085901.824,68014688.256,8.19,189.488064
1999-05-01,406766980.9152,402216357.888,69189042.58559999,8.34,189.329568
1999-05-02,420223124.2752,344966584.32000005,65323459.584,8.38,189.442344
1999-05-03,432137927.5776,380197214.208,54313887.744,8.47,189.503304
1999-05-04,424969473.024,359156699.1360001,66913731.072,8.55,189.38138400000005
1999-05-05,397298749.1328,390717471.744,67036059.648,8.59,189.122304
1999-05-06,396907297.6896,405152243.712,65812773.888,8.65,189.146688
1999-05-07,374643496.8575999,367719699.456,61482342.29759999,8.84,189.064392
1999-05-08,336721638.2976,329308526.592,59818673.664,8.9,188.61024
1999-05-09,366349619.4048,370655585.28,58668785.0496,8.99,188.893704
1999-05-10,360526779.1872,380686528.512,49396278.9888,9.25,188.832744
1999-05-11,341737109.9136,339339469.82399994,55219119.2064,9.43,188.637672
1999-05-12,366618742.272,371878871.04,56687062.1184,9.56,188.820552
1999-05-13,394680917.6064,391696100.352,51598193.356800005,9.61,189.11620800000003
1999-05-14,394852177.6128,408332786.688,55879693.51680001,9.76,189.125352
1999-05-15,410290043.904,398057186.3039999,57788019.3024,9.97,189.259464
1999-05-16,411635658.24,419587015.68,62583299.4816,10.1,189.320424
1999-05-17,396344586.24,385579671.552,62387573.76,10.09,189.168024
1999-05-18,392797057.536,397567872.0,65592582.45119999,10.1,189.177168
1999-05-19,404418272.256,397567872.0,60870699.4176,10.21,189.25032
1999-05-20,393188508.9792,405641558.016,60748370.84159999,10.42,189.177168
1999-05-21,304133305.6512,291875982.336,57054047.84640001,10.53,188.390784
1999-05-22,255470998.1184,256400695.296,51059947.6224,10.69,188.055504
1999-05-23,283851227.75039995,297747753.984,45922147.4304,11.0,188.302392
1999-05-24,353211530.3424,350104384.512,62167382.3232,11.24,188.817504
1999-05-25,355535773.2864,357199441.92,35010438.4512,11.43,188.88456
1999-05-26,374765825.43360007,382643785.728,31976689.7664,11.43,189.110112
1999-05-27,382472525.72160006,379707899.9039999,0.0,11.35,189.1284
1999-05-28,370190736.6912,371144899.584,0.0,11.24,189.00648
1999-05-29,368649396.63360006,349125755.904,0.0,11.08,188.982096
1999-05-30,348220524.4416,355731499.008,0.0,10.95,188.796168
1999-05-31,369285505.2288,367475042.304,0.0,10.78,188.93028
1999-06-01,393946946.1504,419342358.528,97862.8608,11.02,189.195456
1999-06-02,426510813.08160007,419342358.528,5504785.92,11.03,189.567312
1999-06-03,415134255.5136,408088129.536,2935885.824,10.89,189.37224
1999-06-04,491393889.792,494207447.04,103122989.568,11.1,189.975744
1999-06-05,466634586.0096,450903131.136,66277622.4768,11.52,189.731904
1999-06-06,438670273.536,451147788.288,15095346.2784,11.67,189.518544
1999-06-07,463502974.464,462891331.58399993,47194364.6208,11.84,189.710568
1999-06-08,451147788.288,455796274.17600006,33762686.976,11.82,189.579504
1999-06-09,473460520.5504,404173615.104,64540556.69759999,11.86,189.8142
1999-06-10,457411011.3792,463135988.736,47512418.918400005,11.92,189.856872
1999-06-11,481729932.2879999,486867732.48,85727866.06079999,12.46,189.957456
1999-06-12,435342936.2688,416651129.856,38411172.864,12.79,189.98184
1999-06-13,376135905.4848,375304071.168,73397.1456,13.07,189.98184
1999-06-14,463600837.3248,482463903.744,81544228.7616,13.32,189.98184
1999-06-15,403097123.6352,395610614.784,30949129.728,13.49,189.588648
1999-06-16,434339841.9456,438670273.536,69507096.8832,13.66,189.561216
1999-06-17,397739132.0064,390472814.592,27059081.0112,13.74,189.299088
1999-06-18,363438199.29600006,287227496.448,50717427.6096,13.72,189.018672
1999-06-19,340220235.5712,330042498.048,40074841.4976,13.71,188.83884
1999-06-20,288940096.512,287227496.448,32490469.7856,13.83,188.406024
1999-06-21,365958167.96160007,369921613.824,73397.1456,13.85,188.99124
1999-06-22,441459365.0688,460200102.912,39169610.03520001,13.92,189.588648
1999-06-23,468738637.5168001,467539817.472,81348503.03999999,14.01,189.808104
1999-06-24,472922274.816,481729932.2879999,74326842.77759999,13.88,189.869064
1999-06-25,473093534.8224,462402017.28,63904448.102400005,13.9,189.862968
1999-06-26,449190531.072,435000416.256,44356341.65759999,13.65,189.67704
1999-06-27,383377757.184,386313643.008,0.0,13.43,189.25032
1999-06-28,415109789.7984,428150016.0,73397.1456,13.67,189.357
1999-06-29,489999344.0256,498121961.472,93018649.19040002,13.68,189.98184
1999-06-30,480628975.104,477326103.552,75794785.6896,13.8,189.872112
1999-07-01,483393600.9216,480017332.224,79440177.2544,14.18,189.911736
1999-07-02,420272055.7056,384845700.096,52332164.812800005,14.31,189.396624
1999-07-03,428468070.2976,441850816.512,45408367.4112,14.34,189.439296
1999-07-04,405886215.168,412736615.424,464848.5888,14.25,189.26556
1999-07-05,428223413.1456,432064530.4319999,17297260.646399997,14.4,189.45758400000005
1999-07-06,434633430.528,424235501.568,23022238.0032,14.47,189.49416
1999-07-07,443954868.0192,449190531.072,49787730.432,14.76,189.558168
1999-07-08,426682073.088,419587015.68,45922147.4304,14.98,189.47892
1999-07-09,428859521.7408,442340130.816,51451399.0656,15.24,189.47892
1999-07-10,477032514.9696,478794046.4639999,63831050.9568,15.48,189.869064
1999-07-11,447967245.312,422033587.2,22777580.8512,15.51,189.5094
1999-07-12,454939974.144,433287816.192,38827090.0224,15.42,189.68923200000003
1999-07-13,511602570.5472,383867071.488,121447810.2528,15.79,190.152528
1999-07-14,494403172.7616,414204558.336,89911503.36,15.78,190.009272
1999-07-15,457264217.088,392185414.656,70852711.2192,15.61,189.734952
1999-07-16,488604798.2592,488335675.392,80541134.4384,15.43,189.942216
1999-07-17,409678401.024,388026243.0719999,42154427.28960001,15.37,189.30823200000003
1999-07-18,381542828.5439999,397078557.696,12037131.8784,15.09,189.058296
1999-07-19,410314509.6192,410045386.752,6385551.667199999,15.2,189.366144
1999-07-20,425605581.6192,429128644.608,25126289.5104,15.72,189.424056
1999-07-21,417556361.3184,404418272.256,46240201.72799999,16.1,189.34176
1999-07-22,425165198.7456,404418272.256,43377713.049600005,16.26,189.283848
1999-07-23,437128933.47839993,445520673.792,47243296.0512,16.43,189.53683200000003
1999-07-24,408552978.1248,386068985.85600007,37677201.408,16.52,189.271656
1999-07-25,345994144.3584,347657812.992,0.0,16.48,188.765688
1999-07-26,398570966.3232001,407109500.928,685040.0256,16.55,189.201552
1999-07-27,418486058.496,423256872.96,12037131.8784,16.6,189.366144
1999-07-28,445447276.6464,434266444.8,41151332.966400005,16.6,189.582552
1999-07-29,338801224.0896,328819212.28800005,41714044.416,16.62,188.71692
1999-07-30,325589737.8816,325394012.16,38411172.864,16.82,188.591952
1999-07-31,289674067.968,285514896.384,25493275.2384,17.18,188.348112
1999-08-01,285514896.384,286493524.992,0.0,17.35,188.32068
1999-08-02,373420211.0976,391696100.352,1198820.0448,17.43,188.933328
1999-08-03,408699772.416,401727043.584,8660863.180799998,17.31,189.247272
1999-08-04,401800440.7296,407843472.384,33958412.69760001,17.13,189.23203200000003
1999-08-05,405592626.5856,401237729.28,30190692.5568,17.26,189.146688
1999-08-06,379536639.8976,378239956.992,30092829.696,17.45,189.00038400000005
1999-08-07,361847927.808,357199441.92,22459526.5536,17.6,188.832744
1999-08-08,328623486.5664,330531812.352,0.0,17.66,188.62548
1999-08-09,406840378.0608,404907586.56,15731454.8736,17.95,189.213744
1999-08-10,381126911.3856,387781585.92,5994100.224,18.01,189.03696
1999-08-11,403684300.8,410045386.752,36918764.23679999,18.05,189.198504
1999-08-12,451979622.6048001,452126416.896,46215736.0128,18.07,189.597792
1999-08-13,456261122.7648,466805846.016,52038576.2304,18.07,189.64656
1999-08-14,410192181.0432,383133100.032,12404117.606400002,17.9,189.244224
1999-08-15,326030120.7552,328819212.28800005,0.0,17.93,188.613288
1999-08-16,433777130.49600005,449924502.52800006,16098440.6016,17.95,189.451488
1999-08-17,411464398.2336,395365957.632,15291072.0,18.07,189.26556
1999-08-18,409996455.3216,408577443.84,2519968.6656,18.26,189.22898400000005
1999-08-19,407525418.0864,376772014.08,22753115.136,18.16,189.23508
1999-08-20,380441871.36,372857499.648,0.0,18.27,189.00648
1999-08-21,323143166.36160004,317809640.448,0.0,18.42,188.543184
1999-08-22,324268589.2608,321234840.57600003,0.0,18.43,188.555376
1999-08-23,382815045.7344,395121300.48,0.0,18.52,188.988192
1999-08-24,371291693.8752,380686528.512,5333525.913600001,18.67,188.92723200000003
1999-08-25,417874415.616,410290043.904,4257034.4448,18.66,189.274704
1999-08-26,383989400.064,384845700.096,0.0,18.45,188.997336
1999-08-27,399696389.2224,407109500.928,0.0,18.4,189.140592
1999-08-28,354948596.12160003,338850155.52000004,0.0,18.54,188.835792
1999-08-29,321357169.152,316831011.84,0.0,18.61,188.573664
1999-08-30,368282410.9056,385824328.704,0.0,18.35,188.94552
1999-08-31,391598237.4912,384111728.64,6728071.68,18.08,189.100968
1999-09-01,311252828.7744,298237068.288,0.0,17.92,188.491368
1999-09-02,297992411.13600004,315363068.92800003,0.0,17.87,188.375544
1999-09-03,326323709.3376,311203897.344,440382.8736,18.05,188.637672
1999-09-04,223127322.624,208692550.656,0.0,,187.839096
1999-09-05,221439188.2752,225084579.84000003,0.0,,187.86043200000003
1999-09-06,268144238.592,286738182.144,0.0,,188.186568
1999-09-07,321430566.2976,320011554.81600004,0.0,,188.595
1999-09-08,287056236.4416,282334353.40800005,0.0,,188.311536
1999-09-09,285906347.82719994,288450782.208,0.0,,188.27800800000003
1999-09-10,265477475.63520005,249060980.736,0.0,,188.162184
1999-09-11,151516174.2336,142145805.312,0.0,,187.351416
1999-09-12,217867193.856,228754437.12,0.0,,187.78728
1999-09-13,295545839.61599994,308512668.672,0.0,,188.39688
1999-09-14,281722710.528,277930524.672,0.0,,188.220096
1999-09-15,260021621.1456,253220152.32,0.0,,188.110368
1999-09-16,242357374.7712,236338808.832,0.0,,187.900056
1999-09-17,245195397.7344,246859066.36800003,0.0,,187.997592
1999-09-18,199224318.8736,199150921.728,0.0,,187.72632
1999-09-19,216130128.0768,223861294.08,0.0,,187.74460800000003
1999-09-20,323216563.5072,316586354.688,21236240.7936,,188.573664
1999-09-21,319179720.4992,299215696.896,5406923.059199999,,188.47308
1999-09-22,303595059.9168,322947440.64,1003094.3232,,188.39688
1999-09-23,288255056.48639995,268878210.048,3327337.2672,,188.302392
1999-09-24,234748537.344,233647580.16,0.0,,187.87872
1999-09-25,190220935.68,179333692.416,0.0,,187.570872
1999-09-26,199811496.0384,209181864.96,0.0,,187.704984
1999-09-27,308683928.6784,311203897.344,0.0,,188.378592
1999-09-28,267605992.8576,270346152.96,0.0,,188.235336
1999-09-29,282309887.69280005,275973267.456,0.0,,188.226192
1999-09-30,245733643.4688,248816323.584,0.0,,187.93968
1999-10-01,215787608.064,202086807.552,0.0,,187.747656
1999-10-02,193377012.9408,204533379.072,0.0,,187.607448
1999-10-03,197095801.6512,201597493.24800003,0.0,,187.610496
1999-10-04,274089407.3856,269122867.2,0.0,,188.171328
1999-10-05,238271600.3328,238516257.4848,0.0,,187.872624
1999-10-06,227555617.0752,220680751.104,0.0,,187.790328
1999-10-07,200618864.64,203554750.464,0.0,,187.659264
1999-10-08,208863810.6624,199884893.184,0.0,,187.686696
1999-10-09,195921447.3216,195236407.296,0.0,,187.570872
1999-10-10,194918352.99840003,200863521.792,0.0,,187.485528
1999-10-11,244485891.9936,251507552.256,0.0,,187.97016
1999-10-12,237855683.1744,230956351.488,0.0,,187.808616
1999-10-13,236534534.5536,251262895.10400003,0.0,,188.12256
1999-10-14,247739832.1152,238051408.896,0.0,,188.12256
1999-10-15,208594687.7952,201842150.4,0.0,,187.9854
1999-10-16,188141349.888,186918064.128,0.0,,187.607448
1999-10-17,198514813.1328,194991750.144,0.0,,187.759848
1999-10-18,244021043.4048,256890009.6,0.0,,188.299344
1999-10-19,271593904.43520004,273037381.632,0.0,,188.159136
1999-10-20,295399045.32479995,306066097.152,0.0,,188.302392
1999-10-21,273600093.08159995,266431638.52800003,0.0,,188.20180800000003
1999-10-22,242088251.90400004,248327009.28,0.0,,187.900056
1999-10-23,217353413.8368,208203236.352,0.0,,187.762896
1999-10-24,180850566.7584,178355063.808,0.0,,187.525152
1999-10-25,273673490.2272,276707238.912,0.0,,188.186568
1999-10-26,211701833.6256,220191436.8,0.0,,187.729368
1999-10-27,274676584.5504,260804524.032,0.0,,188.146944
1999-10-28,199640236.032,198172293.12,0.0,,187.732416
1999-10-29,211481642.1888,209671179.264,0.0,,187.647072
1999-10-30,136934607.97439998,131870204.928,0.0,,187.226448
1999-10-31,118365130.1376,113520918.528,0.0,,187.199016
1999-11-01,225109045.5552,235115523.072,0.0,,187.857384
1999-11-02,239641680.384,249060980.736,73397.1456,,187.97016
1999-11-03,259287649.6896,272303410.176,0.0,,188.070744
1999-11-04,275141433.1392,260070552.576,0.0,,188.18352
1999-11-05,275483953.15199995,282089696.256,13774197.6576,,188.25972
1999-11-06,233574183.0144,219457465.344,13578471.936,,187.9092
1999-11-07,154011677.184,150464148.48,0.0,,187.40323200000003
1999-11-08,257036803.8912,272548067.328,0.0,,188.073792
1999-11-09,285735087.8208,277685867.52000004,0.0,,188.32068
1999-11-10,275850938.88,286493524.992,0.0,,188.24448
1999-11-11,266407172.8128,264719038.464,24465.7152,,188.15304
1999-11-12,234797468.7744,217989522.432,0.0,,188.009784
1999-11-13,181364346.7776,181535606.784,0.0,,187.686696
1999-11-14,160862077.44,161718377.47199997,0.0,,187.540392
1999-11-15,276927430.34879994,297503096.832,48931.4304,,188.375544
1999-11-16,279129344.71680003,275483953.15199995,0.0,,188.296296
1999-11-17,294249156.7103999,294811868.16,0.0,,188.43040800000003
1999-11-18,275337158.8608,272303410.176,0.0,,188.262768
1999-11-19,283141722.00960004,279643124.736,0.0,,188.302392
1999-11-20,268706950.04160005,266431638.52800003,0.0,,188.1378
1999-11-21,229512874.2912,222148694.016,0.0,,187.915296
1999-11-22,338532101.2224,367230385.152,5504785.92,,188.753496
1999-11-23,360746970.624,354263556.096,13529540.5056,,188.902848
1999-11-24,354385884.672,358422727.68,1834928.64,,188.893704
1999-11-25,329846772.3264,308512668.672,171260.0064,,188.649864
1999-11-26,248938652.16,251018237.952,0.0,,188.095128
1999-11-27,250675717.93919995,253220152.32,0.0,,188.058552
1999-11-28,250479992.2176,252486180.864,0.0,,188.058552
1999-11-29,340464892.7232,347657812.992,0.0,,188.7474
1999-11-30,309491297.28,300683639.808,0.0,,188.570616
1999-12-01,309735954.432,320990183.424,0.0,,188.573664
1999-12-02,339363935.5392,348636441.6,0.0,,188.73216
1999-12-03,380759925.6575999,382399128.576,5651580.2112,,189.064392
1999-12-04,380515268.5056,383622414.336,6752537.395199999,,189.061344
1999-12-05,363071213.568,354508213.248,3082680.1152,,188.942472
1999-12-06,364000910.7456,365028470.7839999,0.0,,188.93028
1999-12-07,371144899.584,378239956.992,8954451.7632,,189.012576
1999-12-08,405421366.5792,404662929.40800005,5969634.508799999,,189.256416
1999-12-09,368967450.9312,367230385.152,0.0,,188.96076
1999-12-10,363633925.0176,356465470.464,0.0,,188.96076
1999-12-11,287349825.02400005,266920952.832,0.0,,188.32068
1999-12-12,270297221.5296,277441210.36800003,0.0,,188.192664
1999-12-13,343425244.26240003,356710127.616,0.0,,188.796168
1999-12-14,367156988.0064,377750642.688,12966829.056,,188.985144
1999-12-15,410681495.3472,410779358.208,37261284.2496,,189.25032
1999-12-16,324195192.1152,312671840.256,2446571.52,,188.5188
1999-12-17,346189870.08000004,377505985.5360001,15878249.1648,,188.71692
1999-12-18,336917364.0192,329063869.44,13749731.9424,,188.58280800000003
1999-12-19,252070263.7056,248327009.28,0.0,,187.945776
1999-12-20,400014443.52,248327009.28,38753692.8768,,189.171072
1999-12-21,379487708.4672,342764669.952,34863644.16,,189.00038400000005
1999-12-22,399941046.3744,408332786.688,31536306.8928,,189.06744
1999-12-23,415868226.9696,419342358.528,61775930.88,,189.329568
1999-12-24,418510524.2112,417385101.312,60797302.272,,189.30518400000005
1999-12-25,307876560.0768,270346152.96,14312443.392,,188.314584
1999-12-26,329137266.5856,340807412.736,0.0,,188.552328
1999-12-27,356954784.76799995,374570099.712,9468231.7824,,188.875416
1999-12-28,385432877.2608,392430071.808,18691806.4128,,189.06744
1999-12-29,383451154.3295999,392185414.656,25052892.3648,,189.046104
1999-12-30,406228735.1808,410045386.752,39854650.0608,,189.238128
1999-12-31,389347391.6928,309980611.584,22410595.1232,,189.094872
2000-01-01,330458415.2064,309980611.584,26055986.688,,188.540136
2000-01-02,292365296.64,293833239.5519999,0.0,,188.253624
2000-01-03,358275933.3888,357444099.072,0.0,,188.835792
2000-01-04,369456765.2352,390717471.744,0.0,,188.982096
2000-01-05,383573482.9056,384601042.944,0.0,,189.04000800000003
2000-01-06,417140444.16,420320987.136,27817518.1824,,189.366144
2000-01-07,381983211.4176,379707899.9039999,9859683.2256,,189.03696
2000-01-08,358080207.6672,347413155.84000003,2886954.3936,,188.768736
2000-01-09,271936424.44799995,251996866.56,0.0,,188.08903200000003
2000-01-10,361603270.656,390717471.744,8220480.3072,,188.872368
2000-01-11,384601042.944,383377757.184,636108.5952,,189.00343200000003
2000-01-12,391475908.9152,395365957.632,13309349.0688,,189.09792
2000-01-13,409091223.8592,412981272.576,21872349.388800003,,189.256416
2000-01-14,387806051.6352,383133100.032,6312154.5216,,189.0522
2000-01-15,327865049.39519995,302640897.024,48931.4304,,188.497464
2000-01-16,241452143.3088,231690322.944,0.0,,187.747656
2000-01-17,324415383.552,343498641.408,0.0,,188.521848
2000-01-18,359303493.4272001,370655585.28,3669857.28,,188.799216
2000-01-19,374203113.984,377016671.232,1149888.6143999998,,188.92723200000003
2000-01-20,371316159.5904,364783813.632,0.0,,188.863224
2000-01-21,349566138.7776,339828784.128,0.0,,188.69558400000005
2000-01-22,272572533.0432,263985067.00800005,0.0,,188.034168
2000-01-23,317467120.4351999,331999755.264,0.0,,188.43040800000003
2000-01-24,388784680.2432,402705672.192,14997483.4176,,189.024768
2000-01-25,410045386.752,408088129.536,44894587.39200001,,189.25032
2000-01-26,379928091.3408,378484614.144,40882210.0992,,188.942472
2000-01-27,372245856.768,375059414.016,16661152.0512,,189.030864
2000-01-28,378362285.568,371634213.8880001,19205586.432,,189.00648
2000-01-29,363878582.1696,360135327.744,0.0,,188.85408
2000-01-30,393164043.264,392919386.112,11449954.7136,,189.171072
2000-01-31,407354158.08,420320987.136,39438732.9024,,189.26556
2000-02-01,386020054.4256,383867071.488,32196881.2032,,189.064392
2000-02-02,334568655.35999995,308023354.368,7266317.4144,,188.567568
2000-02-03,285392567.808,282089696.256,0.0,,188.159136
2000-02-04,318910597.632,338850155.52000004,9517163.2128,,188.527944
2000-02-05,346263267.22559994,321724154.88,13138089.0624,,188.631576
2000-02-06,204802501.9392,192300521.472,0.0,,187.51296
2000-02-07,290285710.848,304108839.936,0.0,,188.226192
2000-02-08,286444593.5616,299215696.896,0.0,,188.12560800000003
2000-02-09,345455898.62399995,356465470.464,25126289.5104,,188.646816
2000-02-10,378019765.5551999,40050375.7824,22019143.68,,188.92723200000003
2000-02-11,374937085.44,370337530.98240006,13872060.518400002,,188.902848
2000-02-12,322580454.912,358912041.984,1467942.9119999998,,188.47308
2000-02-13,249794952.192,246614409.216,0.0,,187.964064
2000-02-14,350544767.3856,367230385.152,31878826.9056,,188.741304
2000-02-15,341786041.344,332489069.568,12991294.7712,,188.649864
2000-02-16,290970750.8736,286738182.144,0.0,,188.214
2000-02-17,277245484.6464,273526695.936,0.0,,188.171328
2000-02-18,279692056.1664,275973267.456,0.0,,188.16523200000003
2000-02-19,245855972.0448,244901809.152,0.0,,188.003688
2000-02-20,196166104.47360003,187896692.736,0.0,,187.628784
2000-02-21,278175181.82399994,289674067.968,0.0,,188.204856
2000-02-22,273404367.36,282823667.712,2764625.8175999997,,188.22924
